,budget,popularity,revenue,runtime,market_share_genres,promedio_revenue_month,promedio_revenue_cast,promedio_revenue_crew,promedio_revenue_production_companies
1249,20489654.353248604,14.785,65773462.42972325,108.0,0.0378823017335515,118736550.8626721,33065046.69288654,37599550.939595066,65773462.42972325
1250,102448271.76624304,31.444,327370471.1843212,114.0,0.0378823017335515,203966349.12633517,181904589.70544916,291257420.8766075,378514308.9185389
1251,100399306.33091816,37.996,723135683.1611545,127.0,0.1383339663944801,118736550.8626721,222171431.5083308,255923998.6567715,357695853.26963955
1252,6146896.305974581,18.163,3749205.1494191713,88.0,0.1383339663944801,203966349.12633517,86510009.62616137,17203579.7271034,147986262.88123566
1253,32783446.965197768,11.585,98385996.99209882,107.0,0.1383339663944801,91910688.15824017,98385996.99209882,65728933.235244155,173882999.32423982
1254,10244827.176624302,19.451,3816823.057750327,139.0,0.1383339663944801,63076230.05666705,180822195.33252317,82278607.92591892,17085649.84830393
1255,51224135.88312151,27.883,842138603.9455518,129.0,0.1383339663944801,201237486.86604062,497907825.4069572,531064852.8310627,480224145.3702844
1256,29505102.26867799,22.565,326108107.6775484,130.0,0.026993249014963,91910688.15824017,159200960.7812402,147293372.07753006,304200174.6119193
1257,29853314.10441304,21.355,127374140.17882895,94.0,0.1437982587423586,75051078.40614595,85552033.29724245,71352650.24362417,173882999.32423982
1258,3590947.681689068,6.539,2169291.0693971734,94.0,0.1437982587423586,92037411.31436121,2169291.0693971734,3718837.5748711596,36552127.37620925
1259,41794639.74617825,15.076,84133821.85360946,96.0,0.1437982587423586,118736550.8626721,84133821.85360946,84133821.85360946,84133821.85360946
1260,7960883.76117681,7.794,81001992.26997404,97.0,0.1437982587423586,106972830.34683679,162888834.24777153,81001992.26997404,188894555.2621834
1261,43784860.68647245,18.196,21287821.12378425,104.0,0.1437982587423586,106972830.34683679,21287821.12378425,15413491.221782116,84238483.93330686
1262,5970662.820882607,3.267,2388265.128353043,87.0,0.1437982587423586,203966349.12633517,2388265.128353043,2388265.128353043,147986262.88123566
1263,15981474.150562445,6.16,6790404.9728756845,90.0,0.1437982587423586,203966349.12633517,40571366.913076036,21937628.380109634,152069085.1245968
1264,49755523.50735506,22.241,266197673.1385059,86.0,0.1437982587423586,203966349.12633517,114973653.24652523,227335736.08264244,266197673.1385059
1265,139315465.82059416,21.027,507506759.71164,112.0,0.1437982587423586,203966349.12633517,257042049.32858786,137312892.58434063,507506759.71164
1266,79608837.6117681,19.219,352263470.1263709,128.0,0.1437982587423586,185691009.3341934,159200960.7812402,321680104.70308477,110236183.78497264
1267,1432959.0770118255,3.346,4378486.068647245,160.0,0.1437982587423586,185691009.3341934,4378486.068647245,15362080.719489347,4378486.068647245
1268,79608837.6117681,11.039,213349276.63220075,125.0,0.1437982587423586,185691009.3341934,259039468.33908033,84295006.1073772,213349276.63220075
1269,35823976.92529564,22.962,147653848.71906316,97.0,0.1437982587423586,91910688.15824017,85552033.29724245,318100047.9571374,100578673.13243848
1270,21892430.343236227,10.308,29219749.16050072,90.0,0.1437982587423586,63076230.05666705,29219749.16050072,29219749.16050072,77156820.45403583
1271,24877761.75367753,24.57,25076783.84770695,120.0,0.1437982587423586,63076230.05666705,18469194.238678064,302662064.6375614,94496333.50067775
1272,2985331.410441304,8.194,833824.9553665994,96.0,0.1437982587423586,87242419.5314648,1357477.5438219137,833824.9553665994,15156501.589241099
1273,41794639.74617825,11.138,24155188.15865244,110.0,0.1437982587423586,87242419.5314648,79859877.76392528,76430517.08112499,228308166.46423396
1274,59706628.20882607,15.251,107270609.97667149,105.0,0.1437982587423586,201237486.86604062,114973653.24652523,126184541.87938163,344958027.02901816
1275,11941325.641765216,20.096,11179849.19802019,76.0,0.1437982587423586,182565449.76427466,11179849.19802019,11179849.19802019,11179849.19802019
1276,63687070.08941448,24.823,73108594.91066167,127.0,0.1642704158118652,75051078.40614595,55528180.678856015,162200612.51468307,170820555.77923113
1277,7960883.76117681,22.404,29455269.916354194,97.0,0.1642704158118652,118736550.8626721,29455269.916354194,29455269.916354194,29455269.916354194
1278,12936436.111912316,6.62,47971477.5151497,108.0,0.1642704158118652,106972830.34683679,542642265.1865075,394611252.3774562,344958027.02901816
1279,95530605.13412172,23.327,41626396.41899048,104.0,0.1642704158118652,203966349.12633517,421714997.1278182,41626396.41899048,92070623.27507772
1280,125383919.23853476,31.703,1831202287.1646955,127.0,0.1642704158118652,232559979.0270753,618666094.1308216,744432167.5092729,228308166.46423396
1281,169168779.9250072,20.227,273254327.8785532,130.0,0.1642704158118652,232559979.0270753,283466332.19542134,251853979.25718442,273254327.8785532
1282,55726186.32823767,9.719,1332007.1100363426,72.0,0.1642704158118652,63076230.05666705,2437205.3151941895,1332007.1100363426,24680393.783086527
1283,35823976.92529564,2.551,3041382.002782809,96.0,0.1642704158118652,201237486.86604062,3041382.002782809,3041382.002782809,173882999.32423982
1284,25872872.22382463,10.702,13099737.720505334,71.0,0.0009352051649023,232559979.0270753,13099737.720505334,13099737.720505334,337871639.2256836
1285,1791198.846264782,42.683,17030201.172841072,91.0,0.1938819299795069,75051078.40614595,53548919.024869315,17030201.172841072,5678715.98433689
1286,1990220.9402942024,8.793,13799115.2904713,109.0,0.1938819299795069,118736550.8626721,13799115.2904713,139201370.88779765,7060335.412920898
1287,37814197.86558984,12.155,22054804.508871067,96.0,0.1938819299795069,118736550.8626721,111628952.30330655,70289000.74122047,228308166.46423396
1288,10835825.576943755,4.316,39.80441880588405,103.0,0.1938819299795069,106972830.34683679,39.80441880588405,39.80441880588405,39.80441880588405
1289,26867982.69397173,8.759,22460813.561132967,104.0,0.1938819299795069,203966349.12633517,86361874.5959712,78539959.89822832,124988558.47460964
1290,55726186.32823767,12.488,183100326.5070666,110.0,0.1938819299795069,203966349.12633517,69934600.90515068,302902171.1283454,183100326.5070666
1291,3980441.880588405,11.703,24760056.10682665,91.0,0.1938819299795069,232559979.0270753,290039389.59056157,24760056.10682665,170820555.77923113
1292,41794639.74617825,16.832,453372099.33339024,105.0,0.1938819299795069,232559979.0270753,409139061.67783463,315709294.5507204,124988558.47460964
1293,61696849.14912027,8.989,112448991.71409518,103.0,0.1938819299795069,185691009.3341934,112448991.71409518,112448991.71409518,230629948.2552576
1294,13931546.582059417,9.54,25359178.28714624,97.0,0.1938819299795069,185691009.3341934,47480190.80290576,25359178.28714624,25359178.28714624
1295,55726186.32823767,30.075,78643009.26231554,96.0,0.1938819299795069,185691009.3341934,77378060.7398754,140636757.77382195,344958027.02901816
1296,59706628.20882607,7.74,59706628.20882607,105.0,0.1938819299795069,185691009.3341934,423837985.6227049,232413019.86233753,170820555.77923113
1297,65677291.02970868,13.763,42341387.272233054,87.0,0.1938819299795069,185691009.3341934,116829202.10170165,243376223.68073672,256678100.51166594
1298,39804418.80588405,21.195,71130008.80198441,104.0,0.1938819299795069,185691009.3341934,83617786.62136413,227228628.92713383,83830773.16083767
1299,39804418.80588405,10.777,23057670.87002249,93.0,0.1938819299795069,185691009.3341934,518142132.24321336,23057670.87002249,124988558.47460964
1300,25872872.22382463,5.649,5115156.398592443,90.0,0.1938819299795069,63076230.05666705,5115156.398592443,90576540.80607994,173882999.32423982
1301,25872872.22382463,9.49,58305.51266685895,80.0,0.1938819299795069,63076230.05666705,68513626.08656454,58305.51266685895,58305.51266685895
1302,13732524.488029996,14.949,15907913.594388232,102.0,0.1938819299795069,63076230.05666705,19955307.92870014,41774886.368524194,28955815.382865716
1303,59706628.20882607,11.053,22183539.96017306,94.0,0.1938819299795069,87242419.5314648,290039389.59056157,381130157.9148673,188894555.2621834
1304,27863093.16411884,18.313,308198177.3583063,98.0,0.1938819299795069,87242419.5314648,308198177.3583063,274138075.48878783,344958027.02901816
1305,199022.09402942023,0.6,398044.18805884046,86.0,0.1938819299795069,87242419.5314648,398044.18805884046,398044.18805884046,398044.18805884046
1306,23882651.28353043,6.701,3389907.5036261897,104.0,0.1938819299795069,201237486.86604062,127742668.53430347,14412729.024335936,97112227.81236322
1307,93540384.19382752,41.244,97359703.75775252,94.0,0.1938819299795069,201237486.86604062,97359703.75775252,381130157.9148673,124549832.76253371
1308,49755523.50735506,23.375,878257025.9517508,125.0,0.1938819299795069,201237486.86604062,210817308.04836735,638397495.0716822,230629948.2552576
1309,79608837.6117681,10.216,95924706.69449784,95.0,0.1938819299795069,182565449.76427466,518142132.24321336,95924706.69449784,256678100.51166594
1310,69856755.0043265,12.816,139713510.008653,103.0,0.1938819299795069,182565449.76427466,109266379.491805,106626967.4922967,139713510.008653
1311,49755523.50735506,29.042,81407187.32187136,113.0,0.0427977711319145,92037411.31436121,222171431.5083308,179681060.44186392,113432260.63264786
1312,22887540.81338333,8.883,6519137.858713585,100.0,0.0427977711319145,63076230.05666705,123418908.19862151,27395815.299655434,6519137.858713585
1313,19902209.402942024,5.774,35.82397692529564,98.0,0.0427977711319145,87242419.5314648,1007538.2000940733,35.82397692529564,5678715.98433689
1314,113442593.59676954,25.96,115543805.17846206,115.0,0.0427977711319145,87242419.5314648,257042049.32858786,115543805.17846206,199886916.9293074
1315,59706628.20882607,20.682,127072267.447047,144.0,0.0427977711319145,201237486.86604062,166375475.7351277,131109241.65721104,228308166.46423396
1316,59706628.20882607,16.197,268940543.8926749,138.0,0.0427977711319145,201237486.86604062,212050934.39863268,147293372.07753006,144639493.3894662
1317,59706628.20882607,13.856,75628395.73117968,101.0,0.2626246659751707,75051078.40614595,67655975.08241324,61160011.0216874,62094703.41011527
1318,497555.2350735506,1.4,19902.209402942022,110.0,0.2626246659751707,118736550.8626721,19902.209402942022,19902.209402942022,19902.209402942022
1319,11941325.641765216,17.056,27085704.90395616,89.0,0.2626246659751707,106972830.34683679,83617786.62136413,31946059.560935684,94496333.50067775
1320,4975552.350735506,4.404,1520693.986722815,95.0,0.2626246659751707,106972830.34683679,15409101.340798233,1520693.986722815,1520693.986722815
1321,17911988.46264782,5.859,20018275.1077381,92.0,0.2626246659751707,106972830.34683679,94057824.59135027,20018275.1077381,55796572.863188624
1322,21892430.343236227,10.864,44881472.42457456,111.0,0.2626246659751707,203966349.12633517,120255267.22548485,227028832.90441346,22541043.03134561
1323,27863093.16411884,29.449,126406381.31506433,120.0,0.2626246659751707,203966349.12633517,63499054.53096782,222082979.03095382,126406381.31506433
1324,13931546.582059417,16.717,79978135.04856533,121.0,0.2626246659751707,203966349.12633517,51367638.36266516,58530081.05453499,79978135.04856533
1325,79608837.6117681,21.759,231462695.3562157,108.0,0.2626246659751707,203966349.12633517,70980858.29610422,216138344.11320263,231462695.3562157
1326,6965773.291029708,23.184,55527164.23420825,97.0,0.2626246659751707,203966349.12633517,55527164.23420825,107322849.7231411,147986262.88123566
1327,1990220.9402942024,1.734,5357473.758957023,124.0,0.2626246659751707,203966349.12633517,5357473.758957023,5357473.758957023,27577256.87021834
1328,5970662.820882607,1.021,18757103.94140871,89.0,0.2626246659751707,232559979.0270753,16066950.802636478,18757103.94140871,18757103.94140871
1329,29853314.10441304,10.42,77819541.41672224,118.0,0.2626246659751707,232559979.0270753,72131849.27612351,75687803.01953894,170820555.77923113
1330,83589279.4923565,17.29,537853959.0837127,155.0,0.2626246659751707,232559979.0270753,433601206.9470119,250000456.04155377,299184168.6624369
1331,27863093.16411884,13.061,54762493.48585405,109.0,0.2626246659751707,185691009.3341934,54762493.48585405,133104758.25091876,173882999.32423982
1332,87569721.3729449,31.246,734144261.9189385,131.0,0.2626246659751707,91910688.15824017,369587467.4101271,224875528.5316128,304200174.6119193
1333,15921767.52235362,6.812,2416587.9625543696,103.0,0.2626246659751707,91910688.15824017,21529216.805823892,204237632.01598078,28955815.382865716
1334,27863093.16411884,9.148,2049372.2968606865,116.0,0.2626246659751707,91910688.15824017,7781376.004677055,110591835.36583792,256678100.51166594
1335,21892430.343236227,9.647,65400920.98905566,139.0,0.2626246659751707,63076230.05666705,246790365.02028403,58484826.583724424,92070623.27507772
1336,67667511.97000287,10.388,64195452.12640323,138.0,0.2626246659751707,63076230.05666705,60412012.78061903,153608274.20174003,173882999.32423982
1337,19902209.402942024,32.443,34406736.61327026,121.0,0.2626246659751707,63076230.05666705,111628952.30330655,34406736.61327026,29866330.889900744
1338,23882651.28353043,14.792,45278248.84189443,114.0,0.2626246659751707,63076230.05666705,104680239.50641361,60158067.23291103,124988558.47460964
1339,1592176.7522353618,2.806,1993080.8877854047,114.0,0.2626246659751707,87242419.5314648,32912636.780507416,1993080.8877854047,1993080.8877854047
1340,49755523.50735506,12.241,25275805.94173637,271.0,0.2626246659751707,87242419.5314648,52740918.06620697,22737155.416831493,25275805.94173637
1341,19902209.402942024,4.167,2510086.552108451,108.0,0.2626246659751707,87242419.5314648,9221372.494798407,2201882.2595331357,2510086.552108451
1342,22887540.81338333,14.844,46248577.08089299,134.0,0.2626246659751707,201237486.86604062,137950308.23724404,32825477.562578283,173882999.32423982
1343,34828866.45514854,9.518,54700155.78556216,114.0,0.2626246659751707,201237486.86604062,277887383.46224904,54700155.78556216,74529764.47003582
1344,43784860.68647245,52.268,639588480.9329195,195.0,0.2626246659751707,201237486.86604062,236631168.79412267,744432167.5092729,228308166.46423396
1345,69657732.91029708,13.693,9668769.968659936,140.0,0.2626246659751707,182565449.76427466,258688800.2827764,79532515.96733096,103363350.47429048
1346,25872872.22382463,13.764,130950292.55804788,133.0,0.2626246659751707,182565449.76427466,60412012.78061903,72891597.24865727,130950292.55804788
1347,51745744.44764926,24.902,411335759.1953389,126.0,0.2626246659751707,182565449.76427466,409139061.67783463,239881039.87853685,124988558.47460964
1348,43784860.68647245,12.58,51431289.53908278,131.0,0.2626246659751707,182565449.76427466,137950308.23724404,121752395.23555093,29866330.889900744
1349,19902209.402942024,5.806,8557950.04326507,84.0,0.0562130944336143,106972830.34683679,20923536.816059593,58327444.701650135,147986262.88123566
1350,69657732.91029708,19.6,233394732.18732044,94.0,0.0562130944336143,232559979.0270753,137764153.57848555,156458006.91586462,299954500.27194315
